"signature","transaction_type","success","application","commitment_level","slot_sent","slot_landed","time_difference","slotLatency"
"4MFKxGns6Zepm1B8oB3y7sDKZB4zPDHUejQSd6kngziR2SNbPzZejVf4nqPJFUFc8UoK6vrgtj43xu3wEvSNEJ56","transfer",true,"web3","confirmed",292888579,292888584,3341,5
